Order ID	Order date	Return request date	Return request status	Amazon RMA ID	Seller RMA ID	Label type	Label cost	Currency code	Return carrier	Tracking ID	Label to be paid by	A-to-z claim	Is prime	ASIN	 Merchant SKU	Item Name	Return quantity	Return reason	In policy	Return type	Resolution	Invoice number	Return delivery date	Order Amount	Order quantity	SafeT Action reason	SafeT claim ID	SafeT claim state	SafeT claim creation time	SafeT claim reimbursement amount	Refunded Amount	Category
171-6530398-4532305	25-Nov-2022	30-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	321058851971	Not Computed	N	N	B09RZWV53H	Woolen-Plain-Cap-Muffler-Black	AMOLDO Women Pure New Wool Solid - Woolen Cap & Scarves Winter Cap & Muffler for Girls and Women (Plain Black)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-3718	05-Dec-2022	 	 	 	 	 	 	 	 	Apparel
406-3874874-7858731	21-Nov-2022	30-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320991268655	Not Computed	N	N	B0BD8WK6F5	Red new-design-cap-muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Tomato red)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-3173	08-Dec-2022	 	 	 	 	 	 	 	 	Apparel
408-8246821-5840353	18-Nov-2022	30-Nov-2022	Approved	DMDDkXpzRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513508950970	Seller	N	N	B09QQ7D2BP	Brown-Plain-Cap-Muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Brown)	1	CR-DEFECTIVE	Y	C-Returns	StandardRefund	IN-2803	08-Dec-2022	363.84	1	 	 	 	 	 	379.00	Apparel
402-8666421-1555509	22-Nov-2022	30-Nov-2022	Approved	DSg5kqpVRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513508706102	Seller	N	N	B09RZWV53H	Woolen-Plain-Cap-Muffler-Black	AMOLDO Women Pure New Wool Solid - Woolen Cap & Scarves Winter Cap & Muffler for Girls and Women (Plain Black)	1	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	StandardRefund	IN-3327	12-Dec-2022	379.00	1	 	 	 	 	 	379.00	Apparel
403-0622350-1541934	23-Nov-2022	30-Nov-2022	Approved	DRB4knpfRRMA	 	AmazonPrePaidLabel	0.00	 	ATS	513508699336	Seller	N	N	B09RZWV53H	Woolen-Plain-Cap-Muffler-Black	AMOLDO Women Pure New Wool Solid - Woolen Cap & Scarves Winter Cap & Muffler for Girls and Women (Plain Black)	1	CR-DEFECTIVE	Y	C-Returns	Replacement	 	15-Dec-2022	379.00	1	 	 	 	 	 	 	Apparel
408-7712076-2165950	21-Nov-2022	30-Nov-2022	Approved	DwBpkfpVRRMA	 	AmazonPrePaidLabel	0.00	 	ATS	513508663962	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	CR-DEFECTIVE	Y	C-Returns	Replacement	 	14-Dec-2022	814.00	2	 	 	 	 	 	407.00	Apparel
407-8224815-8010741	16-Nov-2022	30-Nov-2022	Approved	DnBSkxpYRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513508569431	Seller	N	N	B0BHS4PMS5	Black new design muffler cap	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black Design New)	1	DID_NOT_LIKE_COLOR	Y	C-Returns	StandardRefund	IN-2626	 	390.72	1	 	 	 	 	 	 	Apparel
404-9139107-6025125	17-Nov-2022	30-Nov-2022	Approved	D3MvkQp6RRMA	 	AmazonUnPaidLabel	0.00	 	 	 	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	CR-DEFECTIVE	Y		Replacement	 	 	407.00	1	 	 	 	 	 	407.00	Apparel
402-9290218-5289115	20-Nov-2022	30-Nov-2022	Approved	DNMMkVpbRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513508357854	Seller	N	N	B0BHS4PMS5	Black new design muffler cap	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black Design New)	1	CR-UNWANTED_ITEM	Y	C-Returns	StandardRefund	IN-3006	08-Dec-2022	390.72	1	 	 	 	 	 	407.00	Apparel
408-7712076-2165950	21-Nov-2022	30-Nov-2022	Approved	DD2rkJpfRRMA	 	AmazonPrePaidLabel	0.00	 	ATS	513508481238	Seller	N	N	B0BHS4PMS5	Black new design muffler cap	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black Design New)	1	CR-DEFECTIVE	Y	C-Returns	Replacement	 	14-Dec-2022	814.00	2	 	 	 	 	 	 	Apparel
171-1216766-0433102	16-Nov-2022	30-Nov-2022	Approved	DD2RkSpqRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	559669048	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	CR-UNWANTED_ITEM	Y	C-Returns	StandardRefund	IN-2592	 	407.00	1	 	 	 	 	 	407.00	Apparel
408-1372280-4468358	18-Nov-2022	30-Nov-2022	Approved	DM2dkLpKRRMA	 	AmazonPrePaidLabel	92.00	INR	ATS	559668915	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	CR-DEFECTIVE	Y	C-Returns	StandardRefund	IN-2801	 	394.79	1	 	 	 	 	 	 	Apparel
403-2229034-5946761	23-Nov-2022	30-Nov-2022	Approved	D12zk7p0RRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513508207012	Seller	N	N	B0BDR9Q479	GK_MENMUFFER_DARKGREY_PO1	AMOLDO Relaxed Men & Women Casual Luxurious Premium Checkered Woolen Muffler, Scarf, Stole For Winter Pack Of 1	1	CR-MISSING_PARTS	Y	C-Returns	StandardRefund	IN-3444	07-Dec-2022	387.03	1	 	 	 	 	 	399.00	Apparel
171-0590544-9421132	19-Nov-2022	30-Nov-2022	Approved	DS2Zkcp0RRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513508196354	Seller	N	N	B09QQ64SWJ	Pink-Plain-Cap-Muffler	AMOLDO Women's Fur, Wool Winter Cap And Muffler (Cap -122_Pink _Free Size)	1	CR-DEFECTIVE	Y	C-Returns	StandardRefund	IN-2811	08-Dec-2022	379.00	1	 	 	 	 	 	379.00	Apparel
407-4750034-5573119	21-Nov-2022	30-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320987821505	Not Computed	N	N	B09QQ7D2BP	Brown-Plain-Cap-Muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Brown)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-3135	05-Dec-2022	 	 	 	 	 	 	 	 	Apparel
407-1365576-7146704	22-Nov-2022	30-Nov-2022	Approved	DX2kkmpPRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	14931130872836	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	DID_NOT_LIKE_COLOR	Y	C-Returns	StandardRefund	IN-3400	 	394.79	1	 	 	 	 	 	 	Apparel
404-1368091-4733162	19-Nov-2022	30-Nov-2022	Approved	Dl2wkqp7RRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513508022165	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	CR-DEFECTIVE	Y	C-Returns	StandardRefund	IN-2867	07-Dec-2022	407.00	1	 	 	 	 	 	407.00	Apparel
408-1372280-4468358	18-Nov-2022	30-Nov-2022	Approved	Dn2SkcpLRRMA	 	AmazonPrePaidLabel	92.00	INR	ATS	513508016461	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	CR-DEFECTIVE	Y	C-Returns	StandardRefund	IN-2801	 	394.79	1	 	 	 	 	 	 	Apparel
407-3613182-9191532	23-Nov-2022	29-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	321029686687	Not Computed	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-3523	03-Dec-2022	 	 	 	 	 	 	 	 	Apparel
406-3757095-3297909	16-Nov-2022	29-Nov-2022	Approved	D3bQk0prRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513507823572	Seller	N	N	B09QQ64SWJ	Pink-Plain-Cap-Muffler	AMOLDO Women's Fur, Wool Winter Cap And Muffler (Cap -122_Pink _Free Size)	1	CR-DEFECTIVE	Y	C-Returns	StandardRefund	IN-2608	08-Dec-2022	379.00	1	 	 	 	 	 	379.00	Apparel
408-2088061-0186760	23-Nov-2022	29-Nov-2022	Approved	DPZrk0pqRRMA	 	AmazonPrePaidLabel	92.00	INR	ATS	513507773983	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	IN-3515	05-Dec-2022	 	1	 	 	 	 	 	 	Apparel
407-0065090-5349133	20-Nov-2022	29-Nov-2022	Approved	D3Z2kGpgRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513507760921	Seller	N	N	B0BD8YHZ2G	Light pink-design-cap-muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Light Pink)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	StandardRefund	IN-3026	07-Dec-2022	407.00	1	 	 	 	 	 	407.00	Apparel
403-8403625-2293140	21-Nov-2022	29-Nov-2022	Approved	DNwBklpgRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513507642609	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	DID_NOT_LIKE_COLOR	Y	C-Returns	StandardRefund	IN-3249	08-Dec-2022	407.00	1	 	 	 	 	 	407.00	Apparel
171-0707134-2097155	23-Nov-2022	29-Nov-2022	Approved	DgWkkQpzRRMA	 	AmazonPrePaidLabel	92.00	INR	ATS	513507419225	Seller	N	N	B09RZWV53H	Woolen-Plain-Cap-Muffler-Black	AMOLDO Women Pure New Wool Solid - Woolen Cap & Scarves Winter Cap & Muffler for Girls and Women (Plain Black)	1	AMZ-PG-APP-STYLE	Y	C-Returns	StandardRefund	IN-3412	05-Dec-2022	770.84	2	 	 	 	 	 	379.00	Apparel
171-0707134-2097155	23-Nov-2022	29-Nov-2022	Approved	DVW0krpzRRMA	 	AmazonPrePaidLabel	92.00	INR	ATS	513507417276	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	DID_NOT_LIKE_COLOR	Y	C-Returns	StandardRefund	IN-3412	05-Dec-2022	770.84	2	 	 	 	 	 	407.00	Apparel
404-1852291-6832358	22-Nov-2022	29-Nov-2022	Approved	D194kHpfRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513507363153	Seller	N	N	B09RZWV53H	Woolen-Plain-Cap-Muffler-Black	AMOLDO Women Pure New Wool Solid - Woolen Cap & Scarves Winter Cap & Muffler for Girls and Women (Plain Black)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	StandardRefund	IN-3306	06-Dec-2022	379.00	1	 	 	 	 	 	379.00	Apparel
403-6833653-3603522	21-Nov-2022	29-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320994725049	Not Computed	N	N	B0BGPVY12B	Monkey-Cap-Pink	AMOLDO Woolen Women Cap for Winter I Women Cap I Monkey Cap I Wool Blended Fur Inside Women Cap| Neck Warmer Cap Pom Pom Hats Female Knitted Winter Cap I Monkey Cap for Women I (Pink)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-3239	05-Dec-2022	 	 	 	 	 	 	 	 	Apparel
403-5246333-1924339	20-Nov-2022	29-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320974212880	Not Computed	N	N	B09RZWV53H	Woolen-Plain-Cap-Muffler-Black	AMOLDO Women Pure New Wool Solid - Woolen Cap & Scarves Winter Cap & Muffler for Girls and Women (Plain Black)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-3061	05-Dec-2022	 	 	 	 	 	 	 	 	Apparel
402-5029548-7907502	21-Nov-2022	29-Nov-2022	Approved	DDQzkKpKRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	559665753	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	AMZ-PG-APP-STYLE	Y	C-Returns	StandardRefund	IN-3172	14-Dec-2022	394.79	1	 	 	 	 	 	407.00	Apparel
402-8113480-2158700	20-Nov-2022	28-Nov-2022	Approved	DVhTkSpZRRMA	 	AmazonUnPaidLabel	0.00	 	 	 	Seller	N	N	B09RH3831K	Round-Design-Scarf-Multi	AMOLDO 100% Soft Viscose Yarn Women's Scarf Stole Casual Scarfs Winter Summer Scarves Round Stoles For Girls & Ladies Design	1	CR-SWITCHEROO	Y	Amazon CS	StandardRefund	IN-2958	 	369.60	1	 	 	 	 	 	555.00	Apparel
408-0974611-3389127	20-Nov-2022	28-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320972865095	Not Computed	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	UND-UNKNOWN	Y	Undelivered/Rejected	StandardRefund	IN-3040	05-Dec-2022	 	 	 	 	 	 	 	 	Apparel
408-9050183-9237146	20-Nov-2022	28-Nov-2022	Approved	DNhgk1prRRMA	 	AmazonPrePaidLabel	92.00	INR	ATS	14931130844792	Seller	N	N	B0BD8YHZ2G	Light pink-design-cap-muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Light Pink)	1	AMZ-PG-APP-STYLE	Y	C-Returns	StandardRefund	IN-3086	03-Dec-2022	407.00	1	 	 	 	 	 	407.00	Apparel
407-1959366-0511515	15-Nov-2022	28-Nov-2022	Approved	DczckxphRRMA	 	AmazonUnPaidLabel	0.00	 	 	 	Seller	N	N	B0BHS4PMS5	Black new design muffler cap	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black Design New)	1	CR-DEFECTIVE	Y		Replacement	 	 	407.00	1	 	 	 	 	 	407.00	Apparel
403-9459086-2366755	21-Nov-2022	28-Nov-2022	Approved	DwzMkXpGRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513506708429	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	AMZ-PG-APP-STYLE	Y	C-Returns	StandardRefund	IN-3129	05-Dec-2022	407.00	1	 	 	 	 	 	407.00	Apparel
405-3925642-3117915	19-Nov-2022	28-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320947088986	Not Computed	N	N	B0B8SSC7Q1	Beige_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Beige Design)	1	UND-UNKNOWN	Y	Rejected	StandardRefund	IN-2812	05-Dec-2022	 	 	 	 	 	 	 	 	Apparel
405-8875402-8150752	20-Nov-2022	28-Nov-2022	Approved	DPTXkNpqRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513506624804	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	AMZ-PG-APP-STYLE	Y	C-Returns	StandardRefund	IN-2947	05-Dec-2022	394.79	1	 	 	 	 	 	407.00	Apparel
404-4559369-0329166	21-Nov-2022	28-Nov-2022	Approved	DzTwkJpCRRMA	 	AmazonPrePaidLabel	0.00	 	ATS	513506683511	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	CR-DEFECTIVE	Y	C-Returns	Replacement	 	09-Dec-2022	407.00	1	 	 	 	 	 	 	Apparel
408-1074856-0887541	23-Nov-2022	28-Nov-2022	Approved	D9c9kppdRRMA	 	AmazonPrePaidLabel	92.00	INR	ATS	513506474867	Seller	N	N	B0BHS4PMS5	Black new design muffler cap	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black Design New)	1	AMZ-PG-APP-STYLE	Y	C-Returns	StandardRefund	IN-3521	05-Dec-2022	390.72	1	 	 	 	 	 	407.00	Apparel
408-0679278-2591552	21-Nov-2022	28-Nov-2022	Approved	DzcPknpnRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513506452964	Seller	N	N	B09RZWV53H	Woolen-Plain-Cap-Muffler-Black	AMOLDO Women Pure New Wool Solid - Woolen Cap & Scarves Winter Cap & Muffler for Girls and Women (Plain Black)	1	CR-SWITCHEROO	Y	C-Returns	StandardRefund	IN-3258	05-Dec-2022	379.00	1	 	 	 	 	 	379.00	Apparel
406-8691630-6541936	22-Nov-2022	28-Nov-2022	Approved	DNHqk9pjRRMA	 	AmazonPrePaidLabel	92.00	INR	ATS	513506391065	Seller	N	N	B0BHS4PMS5	Black new design muffler cap	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black Design New)	1	AMZ-PG-APP-STYLE	Y	C-Returns	StandardRefund	IN-3267	05-Dec-2022	407.00	1	 	 	 	 	 	407.00	Apparel
405-3535540-2623528	19-Nov-2022	28-Nov-2022	Approved	D6HGkKp0RRMA	 	AmazonPrePaidLabel	92.00	INR	ATS	513506357191	Seller	N	N	B0BHS4PMS5	Black new design muffler cap	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black Design New)	1	CR-FOUND_BETTER_PRICE	Y	C-Returns	StandardRefund	IN-2818	 	407.00	1	VALID_DIFF_ITEM_RECEIVED	48905-81974-9749324	GRANT	08-Dec-2022	249.25	 	Apparel
408-6756077-9241118	25-Nov-2022	28-Nov-2022	Approved	DylwkMpGRRMA	 	AmazonPrePaidLabel	92.00	INR	ATS	513506184841	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	DID_NOT_LIKE_COLOR	Y	C-Returns	StandardRefund	IN-3705	 	399.00	1	 	 	 	 	 	 	Apparel
171-0815833-5595524	21-Nov-2022	28-Nov-2022	Approved	DwlQk8pMRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	14931130828611	Seller	N	N	B0BD8YHZ2G	Light pink-design-cap-muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Light Pink)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	StandardRefund	IN-3176	07-Dec-2022	394.79	1	 	 	 	 	 	407.00	Apparel
407-1515166-4976318	19-Nov-2022	28-Nov-2022	Approved	D3lMkppMRRMA	 	AmazonPrePaidLabel	0.00	 	ATS	513506195519	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	CR-SWITCHEROO	Y	C-Returns	Replacement	 	15-Dec-2022	407.00	1	 	 	 	 	 	407.00	Apparel
407-7596469-9957113	22-Nov-2022	28-Nov-2022	Approved	DnllkSprRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513506144913	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	AMZ-PG-APP-STYLE	Y	C-Returns	StandardRefund	IN-3319	06-Dec-2022	407.00	1	 	 	 	 	 	407.00	Apparel
408-0412647-0916364	21-Nov-2022	28-Nov-2022	Approved	DRl1kNpLRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	14931130828250	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	StandardRefund	IN-3102	07-Dec-2022	394.79	1	 	 	 	 	 	407.00	Apparel
406-3100653-2349142	17-Nov-2022	28-Nov-2022	Approved	DCl3k8pDRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513506070793	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	CR-DEFECTIVE	Y	C-Returns	StandardRefund	IN-2650	06-Dec-2022	394.79	1	 	 	 	 	 	407.00	Apparel
171-9843840-4528307	14-Nov-2022	28-Nov-2022	Approved	D9YhkNpfRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513505984633	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	CR-DEFECTIVE	Y	C-Returns	StandardRefund	IN-2443	07-Dec-2022	394.79	1	 	 	 	 	 	407.00	Apparel
406-5431538-9196347	21-Nov-2022	28-Nov-2022	Approved	D0YcklpfRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513505964192	Seller	N	N	B09QQ97999	Black-Plain-Cap-Muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black)	1	CR-SWITCHEROO	Y	C-Returns	StandardRefund	IN-3158	06-Dec-2022	379.00	1	 	 	 	 	 	379.00	Apparel
405-5697485-0670753	20-Nov-2022	28-Nov-2022	Approved	DRYZkypZRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513505956807	Seller	N	N	B09QQ7D2BP	Brown-Plain-Cap-Muffler	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Brown)	1	CR-SWITCHEROO	Y	C-Returns	StandardRefund	IN-2929	05-Dec-2022	379.00	1	 	 	 	 	 	379.00	Apparel
408-0854492-1361163	19-Nov-2022	28-Nov-2022	Approved	DRYHkwpXRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513505876686	Seller	N	N	B0BHS4PMS5	Black new design muffler cap	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Black Design New)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	StandardRefund	IN-2820	07-Dec-2022	814.00	2	 	 	 	 	 	407.00	gl_apparel
408-0854492-1361163	19-Nov-2022	28-Nov-2022	Approved	DVYtk2pXRRMA	 	AmazonPrePaidLabel	138.00	INR	ATS	513505876167	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	StandardRefund	IN-2820	06-Dec-2022	814.00	2	 	 	 	 	 	407.00	gl_apparel
405-8251710-7782737	25-Nov-2022	28-Nov-2022	Approved	DGY9kfpCRRMA	 	AmazonPrePaidLabel	92.00	INR	ATS	513505844777	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	CR-QUALITY_UNACCEPTABLE	Y	C-Returns	StandardRefund	IN-3696	05-Dec-2022	387.03	1	 	 	 	 	 	399.00	gl_apparel
405-4165874-1072310	19-Nov-2022	28-Nov-2022	Approved	DSYrkGppRRMA	 	AmazonPrePaidLabel	92.00	INR	ATS	513505837748	Seller	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	AMZ-PG-APP-STYLE	Y	C-Returns	StandardRefund	IN-2815	08-Dec-2022	394.79	1	 	 	 	 	 	407.00	gl_apparel
403-4725430-3569943	18-Nov-2022	28-Nov-2022	Approved	 	 	AmazonPrePaidLabel	0.00	 	ATS	320942635444	Not Computed	N	N	B0B8SQBW73	Grey_Design_Cap_Muffrul	AMOLDO Women's Soft Knitted Winter Warm Woolen Cap with Woolen Lovely Muffler|Fur Cap with Muffler (Grey Design)	1	UND-UNKNOWN	Y	Undelivered	StandardRefund	IN-2774	05-Dec-2022	 	 	 	 	 	 	 	 	gl_apparel
